x0,x1,x2,x3,x4,y
-0.756114,-0.920472,-0.435938,1.137219,-0.939938,0
-1.51425,-0.709281,2.228342,2.493021,-1.179057,1
-0.655458,1.313942,0.846802,-0.220105,-1.465834,1
-1.703759,0.141131,-1.391225,-1.694762,1.462455,1
0.918719,-0.873571,-0.874509,0.931092,0.467809,1
0.269385,-0.296623,-1.777828,-0.10804,1.568215,1
1.415206,-0.375853,0.572104,0.4301,0.557522,1
-0.626033,-2.265473,-2.309019,-0.889159,-1.312016,0
0.649362,-0.187319,0.105063,1.226874,1.342742,0
-0.375501,1.162754,-0.245623,-0.039375,1.155015,0
0.961235,0.954901,0.62496,-2.728661,2.817747,0
0.167319,0.356764,-2.411844,-0.804773,0.084247,0
-0.480192,-1.726483,2.142509,-0.363125,-1.312057,0
-1.127471,0.474071,-0.931831,0.890399,0.881947,0
0.560294,-0.956982,0.703145,0.040957,-1.828778,0
-1.158212,1.070722,0.431334,1.316688,0.650719,1
0.065469,-0.979596,1.311497,2.027051,0.266848,1
2.322147,-0.748185,-1.441074,-1.262707,1.015643,1
-0.395505,1.700843,0.378295,-1.033569,-1.388791,0
1.05396,0.608361,-1.196693,-0.945189,0.558102,1
1.168988,-0.035518,1.850787,1.449627,-0.364488,1
-0.978036,0.551383,0.278985,0.278025,-0.114649,0
0.606774,-1.32246,1.554746,-1.971019,-0.824702,0
-0.263075,-1.058689,0.050686,1.287832,-0.709918,1
1.738291,-0.594487,-0.689016,-1.096111,0.60161,1
0.939376,-0.03839,2.408273,-0.661039,-1.270487,0
-0.210383,0.281262,-1.117942,0.171133,-2.251474,0
-0.42705,-1.187234,0.753657,0.81308,0.583264,0
0.241386,-0.39337,0.368278,-0.322911,0.139579,1
0.095127,0.69384,-1.485906,-1.72704,1.578736,0
0.135332,-1.0425,0.08577,0.928852,0.064995,0
-1.637554,2.751043,-1.037392,1.631171,0.660948,0
-1.65166,-1.926258,0.007181,0.527544,0.480538,1
-1.097479,0.059482,2.222267,-0.634676,-0.97198,1
0.65241,0.023491,-1.209815,1.010674,1.779769,0
0.402291,1.065522,0.546284,-0.010294,-0.183371,1
1.760218,0.176073,-0.084078,0.065224,0.858679,1
1.198864,0.896606,2.048922,-1.766778,0.11106,1
-0.302465,0.101168,0.499821,0.070703,1.628444,0
0.559855,0.599432,2.089396,0.919781,0.029429,1
-1.130382,0.674007,-0.093594,-0.01771,0.651485,0
-0.999796,-0.679303,0.184376,-1.214246,-0.587642,0
1.365087,1.097772,0.355759,1.060496,1.274781,1
0.7884,-1.262246,1.273517,-0.333791,-2.232694,0
-1.531175,-0.24521,0.397908,0.319589,-0.171737,0
1.344874,-0.598414,1.297236,-0.431755,-0.035213,1
-1.345793,1.450541,0.78338,-0.492268,0.155086,1
-0.073229,0.776626,0.988491,-0.974182,-0.02106,1
-1.842657,-1.014335,0.320499,-1.085227,1.355628,0
-0.468273,1.50519,0.027156,0.122774,-0.685445,0
-1.589074,1.592674,-0.050269,-0.729256,1.524448,0
1.401785,1.700485,-0.733611,0.320889,-0.881848,0
0.852218,-0.096836,0.338585,-1.082137,-1.165222,1
-1.571934,1.19546,0.523042,0.057086,1.263171,0
0.146053,0.171592,1.208977,0.271371,0.00612,1
0.285549,-0.249579,-0.664838,-0.988572,-1.860708,1
-0.458082,1.41008,-0.54885,0.428592,-0.252728,0
-0.953402,2.040247,0.671433,-2.516392,0.033052,1
-0.995136,0.07023,-0.33838,-1.256687,-0.316121,0
-0.746472,1.142953,-0.085883,-0.97667,-0.900401,0
-1.965961,-1.134738,-0.188184,0.419187,-0.673485,0
-1.13453,0.908686,1.565229,2.286435,-1.619091,0
-0.030741,0.972523,0.168328,-0.392046,-0.189055,1
-0.946751,-0.576672,0.740128,0.135374,-0.754881,1
1.235844,-0.791089,0.074473,-1.401856,-0.604128,1
0.001483,-1.396312,1.265007,0.733407,-1.678445,0
0.171262,-1.160756,1.564381,0.181911,1.437755,1
0.492886,-0.96878,-1.126092,0.329851,-0.502817,1
0.519533,-0.233492,-0.239737,-0.297158,2.297365,1
-0.354295,1.26507,-1.692284,1.742179,0.522692,0
-0.05708,0.516653,0.953794,-0.316702,1.464138,1
0.207528,0.099898,0.656347,0.557811,0.708989,0
0.792435,-0.370745,-2.585449,1.034257,-0.146953,1
0.925927,1.0141,1.547811,-1.389564,0.383783,1
0.464689,-0.550866,-1.603481,1.265963,0.569786,0
-0.147609,-1.773205,-0.033102,0.068099,-0.383167,0
-3.559252,-0.595053,0.666188,0.998034,-2.435327,0
0.608973,3.303567,-0.970846,0.475013,-0.598833,0
1.490657,-1.928663,0.377818,-0.849057,0.612964,1
1.649487,-0.305416,-0.525708,-1.798709,2.163524,1
-1.204329,-0.090343,0.076917,-0.923632,-0.15749,1
0.856392,-0.03701,0.162062,-0.073808,-1.114031,1
1.349574,-0.539075,-1.024187,1.584494,1.024109,1
-1.272475,0.178889,0.387888,-1.101598,-1.137716,0
0.17609,-0.082027,-0.899226,0.160073,-0.957225,1
-1.537556,1.491716,1.613051,-0.636605,-0.682969,1
0.631774,-0.207423,-0.160199,-2.203906,-0.6457,0
1.010715,-0.822626,1.602028,-0.023655,-0.325486,0
-1.640402,1.449316,1.325812,1.146064,-1.114371,0
-1.202141,0.00456,-0.761573,0.87447,-2.707803,0
0.740348,2.162258,-0.323737,0.756436,1.542161,0
-1.05336,-0.739151,-0.054492,-0.844106,-0.420475,0
-0.863755,-1.434737,0.057816,0.810824,-0.017773,1
0.966878,-0.74398,-1.144232,-1.49683,0.762666,1
-0.627432,-1.244065,1.023133,0.466897,-0.826599,0
-0.611634,0.680671,-1.65118,1.019342,2.796537,0
1.120012,-1.334874,-0.523299,-0.521499,1.619052,1
-0.86697,0.794731,0.147667,0.745262,0.857641,0
-1.148899,-0.407172,-0.493826,0.939915,0.02202,0
0.498735,1.145468,-0.354846,0.695095,-0.059061,0
-0.944248,-0.003095,-0.970451,1.885815,0.380251,0
-1.332605,-0.733157,-2.078835,-0.656083,2.626285,1
0.144791,-1.821504,1.199406,1.066765,-0.8226,1
-0.735876,-0.721876,-1.68445,-0.843071,1.304292,1
1.421238,-0.002252,0.275829,0.618967,0.490172,1
0.570907,-0.226724,-0.234587,0.937388,-0.595549,1
-0.720143,0.175414,0.242496,-1.407067,-0.770287,0
1.419348,0.442087,2.089526,0.912386,-0.215561,1
-0.550698,0.402546,0.146921,-1.224175,1.643735,1
0.028577,-1.424188,-1.032486,-0.603562,-0.652835,1
-0.972958,0.438941,-0.723554,-1.251377,0.841631,0
-0.596645,0.882794,-0.560564,0.396632,-1.080202,1
1.396499,-0.809325,0.115065,-1.519053,-0.812727,0
-0.642126,0.05494,-0.911537,-1.19752,0.130212,0
0.712231,-0.998343,1.861992,1.244164,-1.259805,0
-0.646263,0.178016,-2.378734,0.607078,0.841155,1
0.543468,0.476078,-0.700572,-0.325895,0.025944,1
-1.789672,-0.157892,-0.29457,-1.624734,-0.060905,0
0.757667,2.238919,0.715797,-0.214436,-1.146457,1
1.124015,0.594416,0.07223,-0.494823,1.235933,1
0.88692,0.266069,-0.994723,2.017506,-0.225579,0
-1.294817,-0.302485,-1.756729,0.565563,-0.512877,0
-1.774988,-1.251755,-0.038166,-0.155752,-0.090163,0
-0.557353,0.188668,0.781062,-1.007914,-0.09925,1
-1.638097,0.29102,-0.174225,-0.298618,0.518174,0
0.045646,0.235245,0.405666,0.467699,-1.067316,0
-0.275769,1.222178,0.094067,-0.009639,0.43779,1
0.590131,0.822299,0.557654,0.966694,0.841851,1
1.395569,-0.172432,0.345356,0.409196,-0.090969,1
0.047367,-1.147659,0.437473,-0.356832,-0.401962,0
-2.142523,0.624445,-0.870032,-1.938127,-0.143378,0
-0.008306,0.252375,0.156381,0.527738,0.776622,0
-0.369263,1.512977,-0.24404,-0.43194,0.190419,0
-0.619571,2.355699,-2.359034,1.282697,-0.039277,0
0.309261,1.569185,0.800408,-0.674794,-0.460892,1
-2.586729,1.234067,-2.2416,-0.855797,0.880433,0
-0.410685,-0.200639,-1.445232,1.510221,0.2219,0
0.155072,0.419576,1.142609,0.515375,1.524472,1
1.200751,1.62678,-0.04583,-0.571641,0.276552,1
-1.554607,-1.239178,0.689363,-0.556428,1.462369,0
0.216616,-1.083896,-1.440859,0.533194,-1.296119,1
1.707672,1.709746,-0.223325,-0.385445,0.701946,1
1.248182,0.74648,-0.311218,-1.178896,0.104563,1
-0.700782,1.990545,-0.216466,-1.27941,1.956448,0
-0.688684,-0.287248,-0.08457,0.266377,1.425791,1
-0.574066,-0.723031,-1.414017,1.208732,0.89561,0
-1.396897,-2.836894,-0.65426,1.2224,-0.613848,1
0.249187,-0.177083,1.086849,0.984988,0.553232,0
1.579469,1.109692,1.883812,1.462573,-0.016108,1
0.357816,-1.07407,1.064529,-2.107004,-0.138947,1
-0.394252,-0.272418,-0.914803,0.552525,0.955603,1
-0.450769,0.073065,-0.101165,-0.684787,0.437896,0
-0.186985,-0.413192,-0.522315,-0.880443,-0.904578,1
0.451539,1.044858,0.71376,-1.189973,0.035549,1
0.901134,1.077578,0.373198,-1.056772,-0.088499,0
1.507911,1.190579,-0.797706,0.231363,-0.312926,0
0.098336,0.802086,-1.485956,0.285573,0.826098,1
-0.501879,1.104717,0.020045,-1.187272,2.05359,1
-2.912102,0.517438,0.144601,-0.247052,-0.46716,0
0.318177,0.112883,1.021438,-0.026903,-1.266732,0
-0.457049,-0.491229,0.824041,-0.133615,-1.741035,0
0.468782,1.008966,0.534557,-0.312675,-0.80528,1
1.124584,1.51357,0.242864,-1.190915,0.295276,1
1.112879,0.76511,-0.685279,1.531858,-0.229565,1
-1.011086,0.143003,-1.546926,-1.524463,-0.644181,0
0.052977,1.528712,0.274481,-0.736774,0.711554,1
-0.4963,-2.333637,-1.328093,1.304607,-1.159232,1
-1.284689,0.345138,0.352007,-0.976173,0.562658,0
-0.414724,0.374955,0.483807,-0.079168,0.301864,0
-0.73088,-0.687924,0.370813,-1.200413,-0.171772,0
-0.385874,0.58506,0.078327,0.316746,-0.436933,0
-1.073496,1.039466,1.30076,-1.359138,2.535607,1
-0.568828,1.691162,-0.127218,-0.155896,0.878405,0
0.257778,-0.377164,1.154922,-0.941264,-0.8526,1
-0.564039,-1.316468,0.884414,-1.480475,0.556791,0
0.166472,0.101201,0.611397,-0.236556,0.399444,1
-0.93712,1.054838,0.081388,-0.270824,-0.19632,1
-0.479648,2.006829,4.1e-05,-0.769922,-0.852618,0
0.592019,-0.203922,0.914232,-0.735525,-0.017261,1
-0.016707,-1.185117,0.869943,0.318792,-0.656483,0
-0.310147,-0.886184,-0.347945,0.835253,1.860202,1
0.371548,-0.248171,-1.183537,-0.417481,-1.181574,1
0.755247,-0.147979,0.319414,0.636081,1.951694,1
0.025323,-0.993018,-0.684972,1.368902,-2.012701,0
-0.916136,-0.847439,1.277625,0.93465,-0.619399,0
1.103621,0.907347,-0.734106,1.351123,-0.18856,0
0.61495,-0.260997,-1.556805,0.882375,-0.538179,0
0.277345,-0.718012,-0.231876,-1.135392,-0.234592,1
0.085873,-0.012918,-1.109641,1.335367,-1.227174,0
0.070136,-0.007517,-1.003297,0.720308,1.909133,1
0.672326,-0.6961,-0.384516,-0.824367,0.756962,1
0.704349,1.305431,-0.287823,-0.292341,0.467429,1
-0.079888,-0.186664,0.933654,-2.156634,0.131447,0
-1.249834,-0.628937,-0.044531,0.935856,-1.964442,0
0.708839,-0.375019,0.047873,-1.154627,1.435424,1
-1.103925,0.904528,1.398723,0.363505,-0.192691,0
-0.449553,0.481831,-0.613451,-0.90473,-0.17312,0
-0.711111,0.58141,1.367205,-0.700372,0.902856,1
-0.007394,-1.333349,1.501889,-1.013969,1.118502,1
-0.764956,-0.208339,0.818447,-0.492979,1.236851,0
-0.378052,-2.194083,-0.728428,-0.648231,-1.748539,1
-0.404021,-0.371869,0.702778,-1.245246,-0.507341,0
-0.683466,-0.866174,-0.1493,1.718246,-0.0883,0
0.825841,-1.303957,-1.86714,1.652919,1.237966,1
-0.832324,-0.305774,-0.001221,1.445644,-1.209774,0
-1.763312,0.382909,1.002135,0.134934,-0.005302,0
1.368522,-1.669018,-1.329991,-0.418336,0.263105,0
0.574627,-0.96626,-0.230142,0.088716,0.027727,1
0.020983,0.842443,0.258462,-1.286721,0.218516,1
-0.869931,-1.132444,0.441332,-0.042363,-0.132421,0
0.446513,0.056837,0.241583,0.282419,-0.751311,1
0.696306,-1.642225,1.312837,0.207594,0.839814,0
-1.138187,-1.659729,0.839128,-0.91059,-0.195271,0
-0.633498,0.114953,-0.885255,-1.676793,-0.082178,1
-0.11883,0.054106,-0.527338,-1.515536,-0.051834,1
-0.089647,0.161948,-0.171799,-0.578259,-0.980441,1
-0.724608,2.058117,1.745791,-0.025947,-2.03,0
-0.181207,-0.958247,-0.476858,-1.472774,-2.040349,1
1.31609,-1.550687,0.326425,1.234848,1.731478,1
0.425579,-0.363619,0.951718,0.938081,0.063237,0
1.07488,-0.263485,-1.613837,-0.209638,-0.494416,0
-0.357621,-0.204924,-0.265788,-1.230321,1.682115,1
-0.761356,0.556053,-1.052349,-0.090159,0.344097,0
-0.714531,-1.22125,-1.098918,-0.082232,0.849203,0
-0.472601,1.614243,-0.510492,2.314113,-1.766265,0
0.65223,0.965441,-0.988155,0.061337,0.171106,0
-0.739013,0.192344,0.794258,0.350869,-0.640265,0
-0.153058,1.014321,-0.738768,0.142664,1.056007,0
-2.130648,0.12352,0.192124,-1.527461,0.602587,0
2.872413,-0.724117,-0.319063,-0.709767,-0.299285,1
0.212757,0.006695,-0.871938,0.493494,1.141968,0
-0.294224,-0.382786,-0.655903,0.300289,0.395155,0
-0.96306,0.603098,-0.583708,-2.659327,0.888508,1
-1.401263,-0.356301,-0.715765,1.212721,-1.660839,0
0.893555,-0.190408,-1.290884,-0.323939,-0.94001,0
-0.580882,0.670872,1.70526,0.154544,-1.130031,1
-0.177248,0.473636,0.210232,-0.059295,-0.282195,0
-2.608326,-0.132175,0.648339,-0.792725,-0.592361,0
0.887317,-1.550016,0.379429,1.659769,-0.092168,0
-0.057284,-1.165831,-0.91241,-0.508089,2.711595,1
-1.165841,-0.43528,-0.167981,-2.109657,-0.920514,0
0.118489,-0.757488,-0.183938,-0.793123,-1.425642,0
-0.976004,0.653775,-1.027362,0.031364,0.856276,0
-0.034995,-0.625292,0.655921,0.309535,-0.674569,0
-0.759491,-0.137316,-0.947744,-0.474831,-0.299529,0
-0.441927,-0.586747,-0.273894,-0.472844,1.240298,0
-0.221456,-0.339937,-0.606262,-0.153024,-1.37231,1
-0.593683,-1.582186,-0.299569,-0.63437,2.140981,1
-0.47182,2.843196,-1.409516,-0.364513,0.539875,0
-0.557414,0.036197,0.129616,1.618037,1.366536,0
0.160964,-0.192188,-0.749638,-0.685717,0.0933,0
0.628901,-0.719407,-0.653793,2.241563,-0.854997,1
0.909232,-1.73469,1.074684,0.832336,-1.6476,0
0.039496,0.325941,0.991616,1.058057,-0.920799,0
-0.271569,0.256961,1.344176,-0.475661,0.27218,1
0.719646,1.644183,0.075147,-1.069134,-0.648656,0
0.195351,-0.318645,-0.908324,-0.884536,-0.368063,1
0.881056,1.44838,-0.525076,0.235457,0.404545,1
-0.413581,0.705434,1.068885,0.043374,-0.247183,1
-0.555233,-1.80239,-0.945058,0.505297,0.648427,1
0.434055,-0.469016,2.098129,1.127731,-1.948169,1
-1.675529,0.882868,-0.28168,0.694335,1.224537,0
0.159004,0.184462,0.752022,-0.413307,-0.456629,1
0.725281,-0.750951,0.888838,0.949359,-0.132264,0
0.452077,-0.741207,-0.289662,0.028078,1.604028,1
-0.791467,1.0652,0.204711,1.099882,-0.746629,0
-0.413163,-0.287787,-0.077687,0.759736,0.70173,1
-1.284905,-0.384479,-1.470152,-1.473099,-1.336215,0
-1.080418,1.60842,-1.650098,-1.574677,-1.018037,0
-0.541894,0.236411,-1.569037,0.192612,0.582211,0
-2.036227,0.907524,-0.326899,1.046718,0.123495,0
0.104279,-0.721626,1.581411,0.252981,0.705326,0
1.822201,0.797558,0.914189,0.099334,-0.704717,1
0.531678,0.197105,-1.245269,-0.840547,-1.815101,1
-1.357403,1.190045,0.354106,-0.597974,0.807143,0
0.605441,-0.55241,-0.46096,-1.209875,-0.470053,1
2.153871,-0.204442,0.621375,-0.466876,-1.464591,1
0.99426,0.906349,-0.660066,1.078825,-0.029264,1
-0.043385,0.844512,-1.82629,0.60598,0.37087,0
0.427513,-0.745914,0.420217,-0.117976,0.283571,1
-0.191824,1.574369,-0.282271,0.796976,-0.480274,0
0.658525,-0.455826,0.302371,-2.213992,0.225285,1
0.971005,-2.000423,-0.997035,-0.996403,0.442377,0
-0.311376,2.01463,-0.151792,2.123448,0.424287,0
-1.228517,0.500908,0.004613,1.18988,-2.225758,0
-0.442918,2.307253,-0.891062,0.350964,1.55469,0
-1.003918,-0.106893,0.463756,0.319885,0.713306,1
-0.784402,-0.374491,0.440141,1.99957,-0.053667,1
0.058232,-0.232679,-0.078277,-0.213171,-0.080259,1
-0.914597,-0.846346,0.402757,1.86678,1.806074,0
-0.315455,0.942439,-0.169903,-0.995201,-0.278877,1
0.352726,0.62381,-1.195024,0.379539,0.903308,1
-0.05191,-1.559515,1.32519,0.996596,0.684945,0
0.47275,-0.754444,-1.928508,-1.541028,1.27079,1
-0.222991,-0.949993,-1.311087,-0.636475,-1.357768,1
-0.196682,-0.909943,0.050117,0.45598,-0.576847,0
-0.200904,-0.28386,0.921697,-2.347559,1.358235,1
-0.963723,-0.307472,-1.752949,-0.540633,-1.186366,0
-0.169974,0.273922,0.635618,0.692803,0.435345,1
-1.125581,0.659533,1.262054,1.107636,-1.334402,0
0.4174,0.41564,-1.450509,0.915017,0.868647,0
-0.020043,-0.962048,0.042545,0.258582,0.501711,0
-0.044141,0.293215,-0.136053,-0.901333,0.567328,1
0.547743,-2.652839,-0.175774,0.381643,0.021473,1
0.097242,-1.542576,-1.453766,0.641137,0.461596,1
-0.862408,-0.52576,0.305935,0.14877,0.28222,1
1.355045,-1.845096,-0.031205,0.823254,0.012158,1
-1.258051,-1.038778,-0.46288,-0.961488,-0.737256,0
1.193789,1.107735,-0.528524,-1.271922,-0.758296,1
-1.47437,0.071992,-2.929287,-2.118564,-0.397401,0
1.09822,0.501265,-1.16795,-0.209888,0.591103,1
-0.952409,0.474845,-0.043288,1.143738,-0.415118,0
-0.20731,-0.163668,-0.638594,0.002126,0.279219,0
-0.467274,-0.91811,-1.155884,-0.722434,0.319464,1
0.091347,1.392829,-0.713349,-0.730749,0.259428,1
-1.032505,-1.351567,-0.330099,0.263434,-0.265308,0
1.54473,-1.692557,1.224777,-0.168087,0.139577,0
1.205677,-0.996015,0.702761,0.425316,-0.904281,0
0.703534,1.085275,-0.580487,-0.022144,0.252079,1
1.45291,-0.652336,1.284382,-1.576925,-0.174322,1
-0.295302,-0.903281,-0.509955,0.076793,0.366302,1
-0.419422,-0.730821,-1.993664,0.379622,0.869471,1
1.107899,1.483675,-1.010842,0.930632,-0.314982,0
-0.403908,0.838062,2.531955,-0.762349,2.184196,1
-0.079731,-1.165047,-1.847364,-2.032706,0.943466,1
-0.200197,0.922553,-0.218548,-0.557369,-0.024528,1
0.655698,2.911057,-1.890502,0.506875,-1.070106,0
-0.415897,-0.995696,-0.518427,-0.066806,0.046213,1
0.916779,-0.401649,-0.625889,0.157602,2.031541,1
1.582241,-0.718021,0.39134,1.088696,0.911932,1
-1.565757,-1.325727,0.146654,0.745419,0.051826,0
-0.544558,-0.942713,-1.104815,-0.52873,-0.238974,1
0.347901,0.150945,-1.057676,0.229399,-1.860703,1
0.929819,-2.433525,2.311751,0.591328,-1.656884,0
0.512348,1.082434,0.771027,1.374275,0.861964,1
-0.569804,0.55926,0.524055,-1.331506,-0.49363,0
1.568113,0.437257,-1.289829,0.13832,-1.377024,1
-0.377485,-1.050848,-1.089935,-0.6968,-0.188603,1
0.834039,1.073297,-2.358994,-0.462214,-1.091785,0
-0.402012,-1.390226,1.55503,-0.579213,-0.601907,1
0.538901,0.200334,-1.037478,-0.259495,0.203071,1
0.646811,-0.480676,-0.070156,-1.68537,-0.719762,1
-1.137705,-0.605483,-1.179024,1.177411,-0.248802,0
1.163112,-0.778613,-0.786741,1.216325,0.371875,1
0.529083,-1.75189,0.410994,0.247889,1.100483,0
0.434557,-1.276582,-0.77245,0.611517,0.165797,1
0.667221,-0.178983,0.434401,-0.827641,0.721903,1
-0.763732,0.670281,1.573329,-0.279814,-0.973983,1
0.258007,0.649802,0.925442,-0.300635,-0.365299,1
0.629424,1.202147,-0.828731,1.226989,0.208498,0
-0.996676,0.60699,0.327915,-1.309309,-1.254842,1
2.191459,-0.330863,-0.827218,0.930023,-0.417868,1
-0.789921,-0.203328,-1.133165,-1.186711,0.496379,0
-0.821022,0.153492,0.605766,1.058057,-0.360786,0
-1.167258,-0.505377,-0.916335,0.689495,-0.079715,1
-1.401004,-0.643529,-0.746367,0.679392,-0.411048,0
0.622871,0.528399,-0.612642,-1.019539,-0.437798,0
-0.127404,-1.225356,2.189851,-0.128672,0.63996,1
-0.444549,0.176463,-0.445035,-0.238558,-0.573753,0
0.403897,0.141975,0.812342,-0.888368,-2.547209,1
0.81871,0.238108,1.546442,-0.839902,0.735878,1
0.121975,0.840395,-0.092225,0.640475,0.685088,0
-0.695285,0.565379,-1.395841,1.369346,2.058386,0
0.47583,-0.757051,0.69287,-1.254317,0.954997,1
0.189939,-2.33651,-0.667514,0.480378,-1.840847,1
-1.204995,1.821254,1.790191,0.027547,1.001894,1
0.617139,1.280227,0.620452,0.166253,-0.691612,1
0.159815,-1.215846,0.850118,0.09904,0.753998,0
-0.27826,-1.987955,0.631722,0.359078,-0.918417,0
0.36075,0.06332,-0.983308,1.021616,0.187934,0
0.228795,0.131238,0.308665,0.348447,0.208074,1
-1.286059,-0.694945,-0.268927,1.17312,-0.652263,1
1.144015,-0.015926,-0.015747,0.606134,-0.319728,1
0.408109,1.004584,-0.130377,1.425356,0.352995,0
-1.896781,-1.213357,0.349996,-0.490585,0.662736,0
0.333587,-0.056808,-0.014726,-0.882912,-0.642328,1
-0.452429,-0.86137,0.020681,-0.091284,0.030949,1
0.346976,-0.227076,-1.19041,0.893173,2.253239,1
0.522655,1.036648,-0.250139,-1.166205,-0.701109,0
-1.662493,-0.06456,0.40042,-1.578761,-0.221697,0
-0.47414,-0.287494,-0.016623,0.046247,-0.461895,0
-0.063731,0.593046,1.330266,-0.408382,-0.14836,1
-1.357639,0.251739,-0.259551,-0.507914,0.48601,0
-1.773683,1.387214,0.083646,0.787472,1.386903,0
-0.793423,-1.139246,1.162129,0.951329,1.286164,0
0.135509,-0.367634,1.707302,-1.021333,0.583245,1
0.090139,0.34933,-0.75387,0.414465,-1.250264,0
-0.394215,-0.957223,1.225619,1.51915,-0.151594,0
-0.731959,-0.394726,-0.878747,-0.057944,1.221317,0
0.629988,0.428178,-2.875754,0.306582,0.129664,0
-0.006016,0.440116,0.519752,0.774941,0.886028,0
0.934648,-0.204212,1.226753,-0.911886,1.920228,1
0.967561,0.527719,-0.071509,0.969805,-0.705388,1
0.473686,1.056224,0.076055,-1.272448,1.227068,1
-0.15294,1.091244,1.215884,-1.677075,-1.214842,1
-1.781333,0.421942,-0.034608,0.963341,0.823759,0
-1.188363,1.690733,0.166468,-0.634094,0.375122,0
1.245865,1.45701,0.761368,-2.485182,-0.272084,1
-0.526791,0.044071,-0.001223,-0.311162,0.475668,1
-0.21772,1.372055,1.832132,0.824843,-0.55818,0
0.261774,-0.915723,-0.143544,-0.477972,-0.002949,1
-0.419243,-0.014417,-1.916497,-0.017779,-0.444336,0
-0.281517,0.480223,0.275137,1.227388,0.073684,1
-0.090969,0.498583,0.44277,-0.343118,-0.828571,1
-1.611119,-0.781831,-0.446483,0.635621,-1.382181,1
-0.157678,-0.527692,-0.632136,0.075831,-1.45224,1
0.143103,-0.152973,0.298437,-2.110182,0.68149,1
-1.24591,-1.161749,-1.577434,-1.859321,1.572029,1
-0.460503,0.492958,0.609774,-0.32026,-1.278522,1
0.135104,-0.887085,0.694629,1.289064,0.896139,0
0.750377,-1.185066,0.847675,-0.925958,-1.031734,0
1.228098,-0.965444,1.148896,-0.75913,-1.268015,1
-1.666241,-0.189377,-0.21373,1.570561,0.238505,0
-0.520173,0.449913,-1.789816,0.691065,0.018225,0
-0.528553,0.433733,1.596341,-0.011071,2.095317,1
0.362754,0.970578,1.312273,1.582933,1.027352,1
0.150473,0.687786,0.169308,1.974682,-0.135494,0
1.526933,-1.563553,1.006788,-1.2558,-1.092283,1
-0.489709,-2.160829,-1.601447,0.908479,1.936354,1
-1.816218,0.686023,-0.22502,0.970679,-2.344818,0
-1.227915,0.840925,-1.197851,0.740183,-0.406646,0
1.586866,-1.338162,-0.610878,-1.813429,-0.844424,0
-0.946221,-2.727047,-0.317416,0.276527,-0.097399,0
0.127205,1.91725,0.706015,1.550272,0.302239,1
0.859887,0.931549,0.935546,-0.260673,1.659078,0
-0.341368,-0.692068,0.86126,-0.236675,-0.117255,0
-0.21112,-1.480321,-1.649591,-0.014049,-0.352253,1
-0.490317,0.455705,1.140839,-0.937333,-0.225407,1
0.313743,0.688242,0.270324,0.58663,0.183995,1
-0.321131,2.908786,-0.326808,1.76197,-0.12624,0
-1.430842,1.198311,1.446496,1.088132,-0.575049,1
0.659316,0.395724,0.860017,-0.153106,-0.232055,0
1.198526,0.428144,-1.68535,-0.087001,0.230138,1
0.621296,-1.581475,0.608358,2.407557,-0.160968,0
-0.196714,-0.203604,-0.604483,1.041749,-0.856214,0
0.682424,0.120666,0.043655,-0.16059,0.131411,1
0.35636,1.135218,1.334104,-1.66634,0.521992,1
0.642178,-0.115284,-1.17053,1.33754,-1.168153,1
2.049172,-0.537837,-0.549757,-0.137732,-0.804712,1
-0.316137,-1.850038,0.392606,0.475412,0.403519,0
1.659265,-0.37261,-1.777062,0.118902,1.165565,0
-0.81192,1.085299,-0.115984,1.776343,0.253184,0
1.050148,0.261089,1.45295,-0.255325,0.184742,0
-1.071371,-1.519801,-0.851115,-1.802733,-0.877648,1
-1.498281,-1.016727,-0.694633,0.387601,0.62341,1
0.763873,0.640922,-0.337835,1.241312,0.37377,0
-0.697611,0.328983,-0.564257,-0.560591,-0.354558,1
0.125435,0.664179,0.227484,0.010854,0.704422,1
-1.873843,0.195387,0.097124,0.605591,-0.756427,0
-0.375002,-1.17145,-0.272695,0.50091,1.18445,0
1.042866,0.690376,0.169665,-0.777665,-0.122318,1
-0.782664,-0.008998,0.772128,0.699797,0.204277,0
-0.50602,0.483113,-1.206986,-1.312647,1.883421,0
0.844069,-0.016353,-1.088355,0.111155,0.748378,1
-1.172093,-2.095874,-0.193663,-0.320373,0.422756,1
0.017544,0.448236,1.259109,-0.186756,0.325911,1
-1.051119,0.325393,2.079428,-0.895436,0.489281,1
2.346046,-2.545273,-1.043084,0.123414,0.48383,1
-0.934038,-0.846418,0.118114,-0.081217,1.719167,0
-0.59957,-0.601717,1.313367,1.145981,0.243064,0
-1.543333,0.540372,1.048873,0.873183,-1.518269,0
-0.415523,-0.448693,1.819212,0.65785,0.759683,0
0.08767,-0.475351,-1.470082,1.543236,-1.712458,1
0.003514,0.510581,-0.224178,0.408177,1.269227,0
-0.316024,2.062926,0.778803,0.054767,1.71278,1
-0.070105,0.538514,-0.798178,-0.178224,-1.427078,0
-0.688714,0.814866,0.885802,-0.879225,0.641199,1
0.260776,0.440176,-0.202642,-1.40378,-0.543874,1
-1.319043,0.730203,2.091615,-1.08357,-0.226135,1
-2.013629,1.964971,-1.500808,1.003343,0.960097,0
0.952139,0.084825,0.846528,-1.142736,0.870578,1
0.373224,-0.444488,0.658211,-0.845142,0.264505,1
